read_time,write_counts,period
1365169260000.0,7.0,720000.0
1365170340000.0,5.0,1080000.0
1365172740000.0,7.0,2400000.0
1365174000000.0,5.0,1260000.0
1365175140000.0,8.0,1140000.0
1365176340000.0,5.0,1200000.0
1365177780000.0,5.0,1440000.0
1365180720000.0,8.0,2940000.0
1365182040000.0,5.0,1320000.0
1365183600000.0,7.0,1560000.0
1365184680000.0,7.0,1080000.0
1365185940000.0,9.0,1260000.0
1365187140000.0,7.0,1200000.0
1365189840000.0,6.0,2700000.0
1365193740000.0,6.0,3900000.0
1365200340000.0,8.0,6600000.0
1365203880000.0,5.0,3540000.0
1365211020000.0,6.0,7140000.0
1365213780000.0,8.0,2760000.0
1365217560000.0,8.0,3780000.0
1365223380000.0,6.0,5820000.0
1365231600000.0,5.0,8220000.0
1365238800000.0,8.0,7200000.0
1365245880000.0,7.0,7080000.0
1365252780000.0,6.0,6900000.0
1365256920000.0,4.0,4140000.0
1365262020000.0,7.0,5100000.0
1365263940000.0,6.0,1920000.0
1365269520000.0,5.0,5580000.0
1365272580000.0,4.0,3060000.0
1365282660000.0,4.0,10080000.0
1365284400000.0,4.0,1740000.0
1365286440000.0,3.0,2040000.0
1365287580000.0,1.0,1140000.0
1365290340000.0,5.0,2760000.0
1365292320000.0,6.0,1980000.0
1365294780000.0,4.0,2460000.0
1365296280000.0,5.0,1500000.0
1365299820000.0,6.0,3540000.0
1365303300000.0,7.0,3480000.0
1365305280000.0,1.0,1980000.0
1365307980000.0,6.0,2700000.0
1365310440000.0,5.0,2460000.0
1365317640000.0,5.0,7200000.0
1365320340000.0,2.0,2700000.0
1365324180000.0,5.0,3840000.0
1365326940000.0,7.0,2760000.0
1365328860000.0,7.0,1920000.0
1365331140000.0,6.0,2280000.0
1365332820000.0,6.0,1680000.0
1365334260000.0,4.0,1440000.0
1365335580000.0,6.0,1320000.0
1365336960000.0,6.0,1380000.0
1365338100000.0,6.0,1140000.0
1365340080000.0,8.0,1980000.0
1365342540000.0,8.0,2460000.0
1365343620000.0,7.0,1080000.0
1365345660000.0,5.0,2040000.0
1365348000000.0,8.0,2340000.0
1365349800000.0,6.0,1800000.0
1365350940000.0,6.0,1140000.0
1365352380000.0,9.0,1440000.0
1365353280000.0,5.0,900000.0
1365354000000.0,5.0,720000.0
1365354960000.0,9.0,960000.0
1365356460000.0,8.0,1500000.0
1365357840000.0,7.0,1380000.0
1365358740000.0,5.0,900000.0
1365359820000.0,6.0,1080000.0
1365361380000.0,8.0,1560000.0
1365362640000.0,8.0,1260000.0
1365364560000.0,7.0,1920000.0
1365366900000.0,8.0,2340000.0
1365369780000.0,8.0,2880000.0
1365371400000.0,5.0,1620000.0
1365372840000.0,9.0,1440000.0
1365376680000.0,7.0,3840000.0
1365378180000.0,7.0,1500000.0
1365379920000.0,8.0,1740000.0
1365382200000.0,7.0,2280000.0
1365383160000.0,6.0,960000.0
1365384660000.0,7.0,1500000.0
1365385980000.0,8.0,1320000.0
1365386580000.0,5.0,600000.0
1365388080000.0,7.0,1500000.0
1365389040000.0,6.0,960000.0
1365391740000.0,8.0,2700000.0
1365393180000.0,9.0,1440000.0
1365393960000.0,8.0,780000.0
1365394860000.0,7.0,900000.0
1365396420000.0,9.0,1560000.0
1365397980000.0,8.0,1560000.0
1365399360000.0,8.0,1380000.0
1365400740000.0,7.0,1380000.0
1365402540000.0,7.0,1800000.0
1365403380000.0,4.0,840000.0
1365404280000.0,6.0,900000.0
1365405420000.0,4.0,1140000.0
1365407040000.0,8.0,1620000.0
1365409140000.0,7.0,2100000.0
1365410940000.0,8.0,1800000.0
1365414240000.0,7.0,3300000.0
1365415620000.0,9.0,1380000.0
1365417120000.0,8.0,1500000.0
1365418020000.0,10.0,900000.0
1365419220000.0,7.0,1200000.0
1365420780000.0,7.0,1560000.0
1365422160000.0,6.0,1380000.0
1365423120000.0,6.0,960000.0
1365424380000.0,6.0,1260000.0
1365425160000.0,7.0,780000.0
1365426420000.0,6.0,1260000.0
1365427440000.0,5.0,1020000.0
1365428400000.0,3.0,960000.0
1365429420000.0,3.0,1020000.0
1365430320000.0,7.0,900000.0
1365431640000.0,8.0,1320000.0
1365433740000.0,9.0,2100000.0
1365434880000.0,4.0,1140000.0
1365436140000.0,7.0,1260000.0
1365437160000.0,9.0,1020000.0
1365437880000.0,7.0,720000.0
1365438540000.0,9.0,660000.0
1365439380000.0,6.0,840000.0
1365440040000.0,6.0,660000.0
1365441060000.0,8.0,1020000.0
1365441960000.0,8.0,900000.0
1365442920000.0,8.0,960000.0
1365444060000.0,7.0,1140000.0
1365444780000.0,5.0,720000.0
1365445920000.0,7.0,1140000.0
1365446700000.0,8.0,780000.0
1365447780000.0,10.0,1080000.0
1365448980000.0,7.0,1200000.0
1365449820000.0,7.0,840000.0
1365451260000.0,5.0,1440000.0
1365452880000.0,8.0,1620000.0
1365454980000.0,10.0,2100000.0
1365456000000.0,10.0,1020000.0
1365456720000.0,9.0,720000.0
1365457740000.0,9.0,1020000.0
1365458400000.0,6.0,660000.0
1365459780000.0,6.0,1380000.0
1365460560000.0,6.0,780000.0
1365461160000.0,3.0,600000.0
1365463080000.0,9.0,1920000.0
1365466140000.0,6.0,3060000.0
1365469440000.0,8.0,3300000.0
1365473640000.0,8.0,4200000.0
1365475920000.0,6.0,2280000.0
1365480300000.0,8.0,4380000.0
1365483480000.0,6.0,3180000.0
1365484380000.0,6.0,900000.0
1365486300000.0,3.0,1920000.0
1365488940000.0,7.0,2640000.0
1365492720000.0,7.0,3780000.0
1365497940000.0,6.0,5220000.0
1365502860000.0,10.0,4920000.0
1365504600000.0,6.0,1740000.0
1365506040000.0,9.0,1440000.0
1365507660000.0,8.0,1620000.0
1365508560000.0,7.0,900000.0
1365509820000.0,6.0,1260000.0
1365511980000.0,8.0,2160000.0
1365513780000.0,9.0,1800000.0
1365514800000.0,8.0,1020000.0
1365516660000.0,5.0,1860000.0
1365518220000.0,2.0,1560000.0
1365519840000.0,7.0,1620000.0
1365521340000.0,9.0,1500000.0
1365523740000.0,8.0,2400000.0
1365524580000.0,2.0,840000.0
1365525600000.0,5.0,1020000.0
1365526320000.0,8.0,720000.0
1365527400000.0,9.0,1080000.0
1365528900000.0,9.0,1500000.0
1365529680000.0,10.0,780000.0
1365530700000.0,9.0,1020000.0
1365531660000.0,9.0,960000.0
1365532860000.0,7.0,1200000.0
1365533760000.0,6.0,900000.0
1365534840000.0,8.0,1080000.0
1365535680000.0,9.0,840000.0
1365537360000.0,8.0,1680000.0
1365538680000.0,5.0,1320000.0
1365539940000.0,7.0,1260000.0
1365541800000.0,4.0,1860000.0
1365543660000.0,6.0,1860000.0
1365545280000.0,8.0,1620000.0
1365547800000.0,7.0,2520000.0
1365548640000.0,6.0,840000.0
1365549420000.0,6.0,780000.0
1365550740000.0,6.0,1320000.0
1365554040000.0,7.0,3300000.0
1365556080000.0,5.0,2040000.0
1365559020000.0,8.0,2940000.0
1365562860000.0,7.0,3840000.0
1365567660000.0,7.0,4800000.0
1365568620000.0,8.0,960000.0
1365576600000.0,6.0,7980000.0
1365579360000.0,6.0,2760000.0
1365580680000.0,7.0,1320000.0
1365582900000.0,8.0,2220000.0
1365587460000.0,10.0,4560000.0
1365588660000.0,5.0,1200000.0
1365591420000.0,6.0,2760000.0
1365594360000.0,8.0,2940000.0
1365597000000.0,8.0,2640000.0
1365598620000.0,9.0,1620000.0
1365599460000.0,7.0,840000.0
1365600480000.0,9.0,1020000.0
1365601200000.0,3.0,720000.0
1365602040000.0,9.0,840000.0
1365602820000.0,9.0,780000.0
1365603480000.0,10.0,660000.0
1365604740000.0,10.0,1260000.0
1365605880000.0,6.0,1140000.0
1365607020000.0,8.0,1140000.0
1365607980000.0,8.0,960000.0
1365609180000.0,7.0,1200000.0
1365610260000.0,8.0,1080000.0
1365611700000.0,8.0,1440000.0
1365612720000.0,9.0,1020000.0
1365613620000.0,9.0,900000.0
1365614580000.0,7.0,960000.0
1365615420000.0,9.0,840000.0
1365616260000.0,8.0,840000.0
1365616980000.0,8.0,720000.0
1365617700000.0,8.0,720000.0
1365618360000.0,6.0,660000.0
1365619440000.0,10.0,1080000.0
1365620640000.0,6.0,1200000.0
1365621600000.0,9.0,960000.0
1365622440000.0,7.0,840000.0
1365623520000.0,6.0,1080000.0
1365624420000.0,6.0,900000.0
1365625980000.0,10.0,1560000.0
1365626580000.0,9.0,600000.0
1365627540000.0,10.0,960000.0
1365628260000.0,5.0,720000.0
1365628860000.0,6.0,600000.0
1365629520000.0,8.0,660000.0
1365630120000.0,8.0,600000.0
1365630840000.0,10.0,720000.0
1365631560000.0,7.0,720000.0
1365632160000.0,8.0,600000.0
1365632760000.0,9.0,600000.0
1365633660000.0,9.0,900000.0
1365634380000.0,8.0,720000.0
1365635220000.0,7.0,840000.0
1365635940000.0,9.0,720000.0
1365636720000.0,9.0,780000.0
1365637560000.0,9.0,840000.0
1365638160000.0,7.0,600000.0
1365638820000.0,7.0,660000.0
1365639480000.0,7.0,660000.0
1365640680000.0,10.0,1200000.0
1365641340000.0,9.0,660000.0
1365642240000.0,9.0,900000.0
1365642960000.0,5.0,720000.0
1365643800000.0,8.0,840000.0
1365644520000.0,8.0,720000.0
1365645540000.0,10.0,1020000.0
1365646980000.0,8.0,1440000.0
1365647700000.0,8.0,720000.0
1365648360000.0,9.0,660000.0
1365649260000.0,6.0,900000.0
1365650100000.0,10.0,840000.0
1365650760000.0,8.0,660000.0
1365651660000.0,9.0,900000.0
1365653340000.0,8.0,1680000.0
1365655440000.0,9.0,2100000.0
1365656820000.0,7.0,1380000.0
1365660000000.0,9.0,3180000.0
1365660720000.0,8.0,720000.0
1365661380000.0,7.0,660000.0
1365662040000.0,6.0,660000.0
1365663120000.0,9.0,1080000.0
1365665700000.0,6.0,2580000.0
1365667740000.0,5.0,2040000.0
1365668700000.0,8.0,960000.0
1365670800000.0,8.0,2100000.0
1365671640000.0,8.0,840000.0
1365673860000.0,6.0,2220000.0
1365675600000.0,7.0,1740000.0
1365678480000.0,6.0,2880000.0
1365680100000.0,9.0,1620000.0
1365681240000.0,9.0,1140000.0
1365682740000.0,7.0,1500000.0
1365683640000.0,9.0,900000.0
1365685500000.0,9.0,1860000.0
1365686400000.0,6.0,900000.0
1365687060000.0,8.0,660000.0
1365687660000.0,7.0,600000.0
1365688860000.0,4.0,1200000.0
1365691740000.0,5.0,2880000.0
1365693060000.0,3.0,1320000.0
1365694260000.0,9.0,1200000.0
1365695580000.0,6.0,1320000.0
1365697080000.0,8.0,1500000.0
1365699300000.0,7.0,2220000.0
1365701880000.0,6.0,2580000.0
1365703800000.0,6.0,1920000.0
1365705120000.0,7.0,1320000.0
1365706560000.0,5.0,1440000.0
1365707460000.0,5.0,900000.0
1365708360000.0,9.0,900000.0
1365709980000.0,10.0,1620000.0
1365711360000.0,7.0,1380000.0
1365712440000.0,6.0,1080000.0
1365713460000.0,4.0,1020000.0
1365715020000.0,7.0,1560000.0
1365716700000.0,5.0,1680000.0
1365717480000.0,2.0,780000.0
1365719280000.0,4.0,1800000.0
1365720480000.0,6.0,1200000.0
1365722340000.0,3.0,1860000.0
1365723120000.0,6.0,780000.0
1365724380000.0,5.0,1260000.0
1365725220000.0,9.0,840000.0
1365730080000.0,10.0,4860000.0
1365731700000.0,7.0,1620000.0
1365732540000.0,8.0,840000.0
1365733200000.0,5.0,660000.0
1365734160000.0,8.0,960000.0
1365734820000.0,7.0,660000.0
1365735420000.0,10.0,600000.0
1365736080000.0,10.0,660000.0
1365736740000.0,8.0,660000.0
1365737400000.0,6.0,660000.0
1365738540000.0,5.0,1140000.0
1365741480000.0,9.0,2940000.0
1365745140000.0,7.0,3660000.0
1365746640000.0,10.0,1500000.0
1365747240000.0,8.0,600000.0
1365747840000.0,8.0,600000.0
1365748500000.0,7.0,660000.0
1365749280000.0,9.0,780000.0
1365750060000.0,9.0,780000.0
1365750900000.0,9.0,840000.0
1365751680000.0,8.0,780000.0
1365752340000.0,8.0,660000.0
1365753060000.0,10.0,720000.0
1365753960000.0,6.0,900000.0
1365755460000.0,7.0,1500000.0
1365756540000.0,9.0,1080000.0
1365757860000.0,8.0,1320000.0
1365761160000.0,9.0,3300000.0
1365761760000.0,9.0,600000.0
1365762480000.0,8.0,720000.0
1365763200000.0,8.0,720000.0
1365764280000.0,6.0,1080000.0
1365765240000.0,6.0,960000.0
1365766320000.0,8.0,1080000.0
1365767460000.0,6.0,1140000.0
1365768060000.0,5.0,600000.0
1365768960000.0,9.0,900000.0
1365769560000.0,8.0,600000.0
1365770160000.0,9.0,600000.0
1365770940000.0,7.0,780000.0
1365771660000.0,10.0,720000.0
1365772440000.0,10.0,780000.0
1365773880000.0,7.0,1440000.0
1365775020000.0,8.0,1140000.0
1365775680000.0,9.0,660000.0
1365777060000.0,9.0,1380000.0
1365778200000.0,7.0,1140000.0
1365779100000.0,8.0,900000.0
1365779760000.0,10.0,660000.0
1365781560000.0,9.0,1800000.0
1365782520000.0,7.0,960000.0
1365783360000.0,7.0,840000.0
1365784680000.0,9.0,1320000.0
1365785700000.0,10.0,1020000.0
1365786540000.0,9.0,840000.0
1365788400000.0,8.0,1860000.0
1365789540000.0,8.0,1140000.0
1365790920000.0,7.0,1380000.0
1365792600000.0,7.0,1680000.0
1365793380000.0,10.0,780000.0
1365793980000.0,9.0,600000.0
1365794760000.0,7.0,780000.0
1365795720000.0,6.0,960000.0
1365796680000.0,8.0,960000.0
1365797940000.0,6.0,1260000.0
1365798900000.0,10.0,960000.0
1365799620000.0,8.0,720000.0
1365800220000.0,8.0,600000.0
1365801300000.0,8.0,1080000.0
1365802260000.0,9.0,960000.0
1365803340000.0,8.0,1080000.0
1365804240000.0,7.0,900000.0
1365804960000.0,7.0,720000.0
1365805800000.0,9.0,840000.0
1365806580000.0,9.0,780000.0
1365807360000.0,9.0,780000.0
1365809340000.0,6.0,1980000.0
1365812100000.0,7.0,2760000.0
1365812820000.0,7.0,720000.0
1365814920000.0,8.0,2100000.0
1365815880000.0,10.0,960000.0
1365816720000.0,7.0,840000.0
1365817680000.0,10.0,960000.0
1365818520000.0,8.0,840000.0
1365819540000.0,10.0,1020000.0
1365821400000.0,8.0,1860000.0
1365822540000.0,10.0,1140000.0
1365825360000.0,5.0,2820000.0
1365826680000.0,7.0,1320000.0
1365827280000.0,10.0,600000.0
1365828420000.0,8.0,1140000.0
1365829080000.0,6.0,660000.0
1365829920000.0,9.0,840000.0
1365831000000.0,7.0,1080000.0
1365832440000.0,6.0,1440000.0
1365835020000.0,9.0,2580000.0
1365837420000.0,8.0,2400000.0
1365838620000.0,8.0,1200000.0
1365839880000.0,9.0,1260000.0
1365841140000.0,9.0,1260000.0
1365841860000.0,4.0,720000.0
1365843180000.0,9.0,1320000.0
1365844800000.0,8.0,1620000.0
1365846120000.0,9.0,1320000.0
1365848040000.0,7.0,1920000.0
1365849840000.0,9.0,1800000.0
1365851460000.0,10.0,1620000.0
1365854100000.0,7.0,2640000.0
1365858480000.0,8.0,4380000.0
1365860820000.0,5.0,2340000.0
1365862020000.0,9.0,1200000.0
1365863760000.0,7.0,1740000.0
1365865920000.0,6.0,2160000.0
1365868920000.0,4.0,3000000.0
1365870360000.0,10.0,1440000.0
1365872880000.0,7.0,2520000.0
1365875760000.0,10.0,2880000.0
1365877380000.0,6.0,1620000.0
1365878940000.0,4.0,1560000.0
1365880980000.0,6.0,2040000.0
1365882540000.0,7.0,1560000.0
1365883860000.0,6.0,1320000.0
1365885360000.0,4.0,1500000.0
1365886800000.0,6.0,1440000.0
1365887760000.0,7.0,960000.0
1365889140000.0,8.0,1380000.0
1365890400000.0,6.0,1260000.0
1365891120000.0,9.0,720000.0
1365891840000.0,5.0,720000.0
1365892980000.0,9.0,1140000.0
1365894120000.0,7.0,1140000.0
1365895380000.0,8.0,1260000.0
1365896520000.0,7.0,1140000.0
1365897840000.0,6.0,1320000.0
1365898860000.0,6.0,1020000.0
1365900240000.0,9.0,1380000.0
1365902820000.0,10.0,2580000.0
1365903660000.0,5.0,840000.0
1365905400000.0,6.0,1740000.0
1365907500000.0,9.0,2100000.0
1365911280000.0,7.0,3780000.0
1365913560000.0,7.0,2280000.0
1365915360000.0,8.0,1800000.0
1365916740000.0,6.0,1380000.0
1365919440000.0,9.0,2700000.0
1365920100000.0,8.0,660000.0
1365921060000.0,6.0,960000.0
1365923220000.0,7.0,2160000.0
1365924180000.0,6.0,960000.0
1365925440000.0,6.0,1260000.0
1365927300000.0,7.0,1860000.0
1365929400000.0,9.0,2100000.0
1365930300000.0,6.0,900000.0
1365931020000.0,9.0,720000.0
1365933780000.0,7.0,2760000.0
1365934620000.0,3.0,840000.0
1365937080000.0,5.0,2460000.0
1365939000000.0,7.0,1920000.0
1365941700000.0,10.0,2700000.0
1365944460000.0,6.0,2760000.0
1365946260000.0,8.0,1800000.0
1365947640000.0,5.0,1380000.0
1365949800000.0,8.0,2160000.0
1365952560000.0,7.0,2760000.0
1365956280000.0,8.0,3720000.0
1365958500000.0,7.0,2220000.0
1365965100000.0,10.0,6600000.0
1365968100000.0,6.0,3000000.0
1365969000000.0,8.0,900000.0
1365969720000.0,6.0,720000.0
1365970380000.0,7.0,660000.0
1365971340000.0,8.0,960000.0
1365972360000.0,8.0,1020000.0
1365974760000.0,6.0,2400000.0
1365978660000.0,7.0,3900000.0
1365980700000.0,9.0,2040000.0
1365981480000.0,9.0,780000.0
1365982800000.0,9.0,1320000.0
1365984120000.0,10.0,1320000.0
1365986100000.0,5.0,1980000.0
1365988920000.0,9.0,2820000.0
1365990360000.0,6.0,1440000.0
1365992460000.0,8.0,2100000.0
1365994140000.0,7.0,1680000.0
1365997980000.0,7.0,3840000.0
1366003620000.0,8.0,5640000.0
1366004580000.0,5.0,960000.0
1366006260000.0,9.0,1680000.0
1366007460000.0,10.0,1200000.0
1366009500000.0,4.0,2040000.0
1366010520000.0,7.0,1020000.0
1366012020000.0,7.0,1500000.0
1366016400000.0,8.0,4380000.0
1366019580000.0,7.0,3180000.0
1366021800000.0,4.0,2220000.0
1366027440000.0,6.0,5640000.0
1366031220000.0,8.0,3780000.0
1366034340000.0,6.0,3120000.0
1366037580000.0,6.0,3240000.0
1366039560000.0,4.0,1980000.0
1366041000000.0,8.0,1440000.0
1366043040000.0,6.0,2040000.0
1366045020000.0,7.0,1980000.0
1366046220000.0,9.0,1200000.0
1366047480000.0,7.0,1260000.0
1366048140000.0,8.0,660000.0
1366049280000.0,9.0,1140000.0
1366050600000.0,5.0,1320000.0
1366051980000.0,9.0,1380000.0
1366053180000.0,7.0,1200000.0
1366054260000.0,4.0,1080000.0
1366056060000.0,7.0,1800000.0
1366056840000.0,8.0,780000.0
1366057740000.0,5.0,900000.0
1366058400000.0,6.0,660000.0
1366059420000.0,8.0,1020000.0
1366060020000.0,8.0,600000.0
1366061100000.0,9.0,1080000.0
1366061820000.0,8.0,720000.0
1366062480000.0,8.0,660000.0
1366063080000.0,7.0,600000.0
1366063680000.0,9.0,600000.0
1366064460000.0,10.0,780000.0
1366065180000.0,8.0,720000.0
1366065780000.0,9.0,600000.0
1366066500000.0,9.0,720000.0
1366067340000.0,7.0,840000.0
1366067940000.0,9.0,600000.0
1366069320000.0,8.0,1380000.0
1366069980000.0,5.0,660000.0
1366071180000.0,10.0,1200000.0
1366072200000.0,6.0,1020000.0
1366073700000.0,7.0,1500000.0
1366074960000.0,6.0,1260000.0
1366075740000.0,7.0,780000.0
1366076640000.0,8.0,900000.0
1366077780000.0,10.0,1140000.0
1366078920000.0,8.0,1140000.0
1366080660000.0,7.0,1740000.0
1366081260000.0,10.0,600000.0
1366081920000.0,10.0,660000.0
1366082580000.0,6.0,660000.0
1366083480000.0,9.0,900000.0
1366084080000.0,9.0,600000.0
1366084680000.0,8.0,600000.0
1366085340000.0,9.0,660000.0
1366085940000.0,9.0,600000.0
1366086540000.0,8.0,600000.0
1366087140000.0,9.0,600000.0
1366087860000.0,9.0,720000.0
1366088520000.0,9.0,660000.0
1366089360000.0,8.0,840000.0
1366090080000.0,8.0,720000.0
1366091100000.0,8.0,1020000.0
1366092540000.0,8.0,1440000.0
1366093440000.0,10.0,900000.0
1366094400000.0,6.0,960000.0
1366095000000.0,6.0,600000.0
1366095720000.0,6.0,720000.0
1366096440000.0,8.0,720000.0
1366097220000.0,8.0,780000.0
1366098360000.0,9.0,1140000.0
1366099260000.0,7.0,900000.0
1366100880000.0,8.0,1620000.0
1366103400000.0,9.0,2520000.0
1366104060000.0,5.0,660000.0
1366105320000.0,7.0,1260000.0
1366106640000.0,7.0,1320000.0
1366107960000.0,8.0,1320000.0
1366108620000.0,9.0,660000.0
1366109700000.0,5.0,1080000.0
1366111380000.0,8.0,1680000.0
1366112280000.0,7.0,900000.0
1366113180000.0,8.0,900000.0
1366113840000.0,7.0,660000.0
1366114560000.0,7.0,720000.0
1366115460000.0,7.0,900000.0
1366116420000.0,8.0,960000.0
1366118100000.0,6.0,1680000.0
1366118760000.0,7.0,660000.0
1366120080000.0,4.0,1320000.0
1366120740000.0,4.0,660000.0
1366121820000.0,9.0,1080000.0
1366122960000.0,6.0,1140000.0
1366123740000.0,8.0,780000.0
1366124700000.0,7.0,960000.0
1366125480000.0,7.0,780000.0
1366126080000.0,9.0,600000.0
1366126680000.0,10.0,600000.0
1366127460000.0,6.0,780000.0
1366128120000.0,9.0,660000.0
1366129260000.0,10.0,1140000.0
1366130400000.0,8.0,1140000.0
1366131000000.0,5.0,600000.0
1366131660000.0,7.0,660000.0
1366132380000.0,9.0,720000.0
1366133040000.0,7.0,660000.0
1366133700000.0,8.0,660000.0
1366134360000.0,9.0,660000.0
1366134960000.0,7.0,600000.0
1366135620000.0,9.0,660000.0
1366136340000.0,6.0,720000.0
1366137180000.0,9.0,840000.0
1366137900000.0,6.0,720000.0
1366139100000.0,7.0,1200000.0
1366139940000.0,7.0,840000.0
1366140660000.0,6.0,720000.0
1366141560000.0,9.0,900000.0
1366142640000.0,8.0,1080000.0
1366143420000.0,8.0,780000.0
1366144500000.0,6.0,1080000.0
1366145400000.0,8.0,900000.0
1366146180000.0,8.0,780000.0
1366146960000.0,8.0,780000.0
1366148400000.0,6.0,1440000.0
1366149000000.0,3.0,600000.0
1366149720000.0,3.0,720000.0
1366150320000.0,2.0,600000.0
1366152120000.0,8.0,1800000.0
1366153320000.0,5.0,1200000.0
1366154580000.0,8.0,1260000.0
1366156500000.0,6.0,1920000.0
1366157820000.0,7.0,1320000.0
1366159920000.0,7.0,2100000.0
1366160520000.0,8.0,600000.0
1366161420000.0,6.0,900000.0
1366162380000.0,6.0,960000.0
1366163820000.0,7.0,1440000.0
1366164780000.0,8.0,960000.0
1366166460000.0,8.0,1680000.0
1366167840000.0,7.0,1380000.0
1366169520000.0,5.0,1680000.0
1366170660000.0,6.0,1140000.0
1366172580000.0,7.0,1920000.0
1366178100000.0,6.0,5520000.0
1366180020000.0,8.0,1920000.0
1366181460000.0,6.0,1440000.0
1366183860000.0,7.0,2400000.0
1366186800000.0,5.0,2940000.0
1366188960000.0,6.0,2160000.0
1366189680000.0,8.0,720000.0
1366190580000.0,8.0,900000.0
1366191420000.0,7.0,840000.0
1366192140000.0,7.0,720000.0
1366192740000.0,10.0,600000.0
1366194180000.0,8.0,1440000.0
1366195560000.0,2.0,1380000.0
1366196580000.0,7.0,1020000.0
1366198140000.0,6.0,1560000.0
1366199040000.0,9.0,900000.0
1366200420000.0,8.0,1380000.0
1366201320000.0,9.0,900000.0
1366202280000.0,7.0,960000.0
1366203000000.0,6.0,720000.0
1366203660000.0,4.0,660000.0
1366204380000.0,7.0,720000.0
1366204980000.0,6.0,600000.0
1366206900000.0,9.0,1920000.0
1366207620000.0,9.0,720000.0
1366208220000.0,7.0,600000.0
1366208880000.0,9.0,660000.0
1366209600000.0,5.0,720000.0
1366210260000.0,9.0,660000.0
1366211160000.0,9.0,900000.0
1366212000000.0,8.0,840000.0
1366212960000.0,4.0,960000.0
1366213800000.0,7.0,840000.0
1366214520000.0,9.0,720000.0
1366215840000.0,7.0,1320000.0
1366217520000.0,8.0,1680000.0
1366218180000.0,7.0,660000.0
1366218960000.0,6.0,780000.0
1366219620000.0,6.0,660000.0
1366220820000.0,9.0,1200000.0
1366222140000.0,9.0,1320000.0
1366223700000.0,5.0,1560000.0
1366224720000.0,6.0,1020000.0
1366226880000.0,9.0,2160000.0
1366228980000.0,7.0,2100000.0
1366230000000.0,6.0,1020000.0
1366231140000.0,7.0,1140000.0
1366232400000.0,7.0,1260000.0
1366233840000.0,8.0,1440000.0
1366234860000.0,5.0,1020000.0
1366235460000.0,7.0,600000.0
1366236300000.0,6.0,840000.0
1366237440000.0,8.0,1140000.0
1366238760000.0,7.0,1320000.0
1366241940000.0,7.0,3180000.0
1366242900000.0,6.0,960000.0
1366244400000.0,5.0,1500000.0
1366245420000.0,9.0,1020000.0
1366246380000.0,6.0,960000.0
1366248660000.0,7.0,2280000.0
1366249500000.0,5.0,840000.0
1366250100000.0,8.0,600000.0
1366250820000.0,8.0,720000.0
1366251720000.0,7.0,900000.0
1366253280000.0,5.0,1560000.0
1366254240000.0,8.0,960000.0
1366256580000.0,5.0,2340000.0
1366257720000.0,9.0,1140000.0
1366260000000.0,10.0,2280000.0
1366261440000.0,5.0,1440000.0
1366265100000.0,9.0,3660000.0
1366266900000.0,9.0,1800000.0
1366276680000.0,5.0,9780000.0
1366283220000.0,6.0,6540000.0
1366287480000.0,7.0,4260000.0
1366291080000.0,8.0,3600000.0
1366293660000.0,6.0,2580000.0
1366295760000.0,4.0,2100000.0
1366297920000.0,8.0,2160000.0
1366299840000.0,6.0,1920000.0
1366300920000.0,7.0,1080000.0
1366301700000.0,7.0,780000.0
1366303020000.0,7.0,1320000.0
1366303980000.0,4.0,960000.0
1366306080000.0,9.0,2100000.0
1366308420000.0,8.0,2340000.0
1366310640000.0,9.0,2220000.0
1366314300000.0,8.0,3660000.0
1366317780000.0,6.0,3480000.0
1366319280000.0,9.0,1500000.0
1366320300000.0,6.0,1020000.0
1366321200000.0,7.0,900000.0
1366321920000.0,6.0,720000.0
1366322700000.0,8.0,780000.0
1366323720000.0,10.0,1020000.0
1366325220000.0,8.0,1500000.0
1366327080000.0,6.0,1860000.0
1366327920000.0,8.0,840000.0
1366328520000.0,6.0,600000.0
1366329120000.0,10.0,600000.0
1366329840000.0,9.0,720000.0
1366330620000.0,7.0,780000.0
1366332360000.0,6.0,1740000.0
1366333800000.0,8.0,1440000.0
1366335300000.0,6.0,1500000.0
1366336920000.0,7.0,1620000.0
1366337760000.0,10.0,840000.0
1366338600000.0,7.0,840000.0
1366339500000.0,6.0,900000.0
1366340640000.0,8.0,1140000.0
1366341600000.0,5.0,960000.0
1366342380000.0,9.0,780000.0
1366343160000.0,8.0,780000.0
1366344720000.0,8.0,1560000.0
1366345800000.0,6.0,1080000.0
1366346760000.0,10.0,960000.0
1366348620000.0,7.0,1860000.0
1366349760000.0,8.0,1140000.0
1366350420000.0,9.0,660000.0
1366351320000.0,9.0,900000.0
1366351920000.0,10.0,600000.0
1366353360000.0,8.0,1440000.0
1366353960000.0,10.0,600000.0
1366354680000.0,8.0,720000.0
1366355340000.0,8.0,660000.0
1366357500000.0,7.0,2160000.0
1366358580000.0,6.0,1080000.0
1366359300000.0,6.0,720000.0
1366360020000.0,7.0,720000.0
1366360680000.0,9.0,660000.0
1366361700000.0,8.0,1020000.0
1366362480000.0,7.0,780000.0
1366363140000.0,10.0,660000.0
1366363860000.0,10.0,720000.0
1366365000000.0,8.0,1140000.0
1366365600000.0,9.0,600000.0
1366366260000.0,9.0,660000.0
1366367100000.0,9.0,840000.0
1366368120000.0,9.0,1020000.0
1366369020000.0,10.0,900000.0
1366370520000.0,10.0,1500000.0
